category;InvoiceDate;Quantity;UnitPrice
Sales;20/12/2010 16:09;10;28.77
Sales;20/12/2010 16:11;82;34.69
Sales;20/12/2010 16:19;26;22.42
Sales;20/12/2010 16:50;404;152.01
Sales;20/12/2010 17:05;789;125.99
Sales;20/12/2010 17:22;1;2.1
Sales;21/12/2010 09:34;125;56.300.000.000.000.000
Sales;21/12/2010 09:47;454;128.4
Sales;21/12/2010 09:48;8;4.6
Sales;21/12/2010 10:18;24;21.0
Sales;21/12/2010 10:26;79;277.17
Sales;21/12/2010 10:30;12;2.1
Sales;21/12/2010 10:35;2;1.45
Sales;21/12/2010 10:41;236;12.0
Sales;21/12/2010 10:51;28;7.9
Sales;21/12/2010 10:54;188;42.19
Sales;21/12/2010 11:00;1;150.0
Sales;21/12/2010 12:18;168;912.74
Sales;21/12/2010 12:43;25;0.42
Sales;21/12/2010 12:44;3;0.85
Sales;21/12/2010 12:46;1;1.25
Sales;21/12/2010 12:57;52;19.35
Sales;21/12/2010 13:03;20;9.65
Sales;21/12/2010 13:06;248;877.65
Sales;21/12/2010 13:22;40;7.59
Sales;21/12/2010 13:34;1296;0.25
Sales;21/12/2010 13:45;344;127.4
Sales;21/12/2010 13:49;150;26.05
Sales;21/12/2010 13:53;30;12.75
Sales;21/12/2010 13:58;101;75.97
Sales;21/12/2010 14:26;713;199.42
Sales;21/12/2010 14:29;1;7.95
Sales;21/12/2010 14:54;85;38.65
Sales;21/12/2010 15:05;6668;98.51
Sales;21/12/2010 15:09;6;4.95
Sales;21/12/2010 15:13;35;29.35
Sales;21/12/2010 15:14;1;7.95
Sales;21/12/2010 15:17;64;47.958.000.000.000.000
Sales;21/12/2010 15:18;143;878.21
Sales;21/12/2010 15:19;567;3346.99
Sales;21/12/2010 15:20;260;18.688.700.000.000.000
Sales;21/12/2010 15:21;103;876.51
Sales;21/12/2010 15:22;30;135.36
Sales;21/12/2010 15:23;23;191.23
Sales;21/12/2010 15:40;2853;1003.41
Sales;21/12/2010 15:42;5;0.85
Sales;21/12/2010 15:43;131;108.5
Sales;21/12/2010 15:48;11;61.54
Sales;21/12/2010 16:06;20;62.59
Sales;21/12/2010 16:08;7;32.6
Sales;21/12/2010 16:58;1;4.25
Sales;21/12/2010 17:03;1;2.1
Sales;21/12/2010 17:16;250;105.49
Sales;22/12/2010 10:29;774;7.471.000.000.000.000
Sales;22/12/2010 11:07;540;20.560.000.000.000.000
Sales;22/12/2010 11:11;150;79.64
Sales;22/12/2010 12:22;3;9.35
Sales;22/12/2010 12:39;167;121.95
Sales;22/12/2010 12:44;4;5.95
Sales;22/12/2010 12:47;88;4.74
Sales;22/12/2010 13:17;36;52.99
Sales;22/12/2010 13:39;193;41.75
Sales;22/12/2010 13:46;72;49.82
Sales;22/12/2010 13:48;28;111.3
Sales;22/12/2010 14:27;2;5.7
Sales;22/12/2010 14:28;754;49.03
Sales;22/12/2010 14:41;1;1298.4
Sales;22/12/2010 16:19;168;11.030.000.000.000.000
Sales;22/12/2010 16:23;100;9.620.000.000.000.000
Sales;23/12/2010 09:55;39;3.45
Sales;23/12/2010 09:59;120;8.88
Sales;23/12/2010 10:38;93;34.92
Sales;23/12/2010 11:06;153;114.95
Sales;23/12/2010 11:09;5;20.3
Sales;23/12/2010 11:24;333;82.13
Sales;23/12/2010 11:46;63;33.2
Sales;23/12/2010 11:54;7;33.15
Sales;23/12/2010 11:59;11;9.7
Sales;23/12/2010 12:03;5;9.4
Sales;23/12/2010 12:04;66;6.55
Sales;23/12/2010 12:13;141;338.58
Sales;23/12/2010 12:58;872;183.73
Sales;23/12/2010 13:26;2320;2345.28
Sales;23/12/2010 14:06;496;10.55
Sales;23/12/2010 14:10;7;3.75
Sales;23/12/2010 14:35;238;66.4
Sales;23/12/2010 14:40;65;56.78
Sales;23/12/2010 14:58;108;92.0
Sales;23/12/2010 15:16;387;45.87
Sales;23/12/2010 15:21;7;3.8
Sales;23/12/2010 15:32;1;6.95
Sales;23/12/2010 16:06;178;221.31
Sales;23/12/2010 16:16;1;3.75
Sales;23/12/2010 16:31;17;21.6
Sales;23/12/2010 16:49;18;68.85
Sales;23/12/2010 17:41;3;7.1
Sales;04/01/2011 10:00;171;38.04
Sales;04/01/2011 10:22;270;26.63
Sales;04/01/2011 10:23;188;15.82
Sales;04/01/2011 10:37;212;13.235.999.999.999.900
Sales;04/01/2011 10:38;138;30.91
Sales;04/01/2011 11:30;183;120.36
Sales;04/01/2011 11:34;155;224.53
Sales;04/01/2011 11:40;286;79.1
Sales;04/01/2011 11:42;114;30.05
Sales;04/01/2011 11:48;265;22.810.000.000.000.000
Sales;04/01/2011 12:18;352;86.09
Sales;04/01/2011 12:45;34;16.1
Sales;04/01/2011 12:51;230;219.04
Sales;04/01/2011 12:57;270;22.68
Sales;04/01/2011 12:58;330;122.46
Sales;04/01/2011 13:03;4;5.95
Sales;04/01/2011 13:22;504;14.0
Sales;04/01/2011 13:25;1680;1746.99
Sales;04/01/2011 13:30;238;73.83
Sales;04/01/2011 13:38;36;119.25
Sales;04/01/2011 13:47;24;3.75
Sales;04/01/2011 13:50;223;123.85
Sales;04/01/2011 14:12;526;114.87
Sales;04/01/2011 14:20;293;57.5
Sales;04/01/2011 14:21;49;78.54
Sales;04/01/2011 14:33;264;6.32
Sales;04/01/2011 14:40;58;45.800.000.000.000.000
Sales;04/01/2011 14:47;199;95.89
Sales;04/01/2011 15:24;26;7.585.000.000.000.000
Sales;04/01/2011 15:33;169;63.9
Sales;04/01/2011 15:40;131;55.94
Sales;04/01/2011 15:43;624;29.619.999.999.999.900
Sales;04/01/2011 15:50;71;136.58
Sales;04/01/2011 16:41;322;150.41
Sales;05/01/2011 09:11;265;31.849.999.999.999.900
Sales;05/01/2011 09:44;320;15.56
Sales;05/01/2011 09:51;75;14.3
Sales;05/01/2011 09:54;2;10.129.999.999.999.900
Sales;05/01/2011 10:08;408;81.64
Sales;05/01/2011 10:35;238;34.16
Sales;05/01/2011 10:39;1720;26.09
Sales;05/01/2011 10:45;886;14.5
Sales;05/01/2011 10:46;138;9.3
Sales;05/01/2011 10:51;138;58.31
Sales;05/01/2011 10:58;510;19.1
Sales;05/01/2011 11:00;344;42.85
Sales;05/01/2011 11:04;3;12.75
Sales;05/01/2011 11:25;132;12.55
Sales;05/01/2011 11:30;733;985.9
Sales;05/01/2011 11:41;591;143.63
Sales;05/01/2011 11:47;192;0.78
Sales;05/01/2011 11:50;1032;8.63
Sales;05/01/2011 11:52;1249;138.32
Sales;05/01/2011 12:09;400;4.949.999.999.999.990
Sales;05/01/2011 12:13;182;8.22
Sales;05/01/2011 12:15;239;111.32
Sales;05/01/2011 12:20;33;17.254.999.999.999.900
Sales;05/01/2011 12:21;56;17.1
Sales;05/01/2011 12:29;54;76.03
Sales;05/01/2011 12:32;80;1.45
Sales;05/01/2011 12:35;24;4.25
Sales;05/01/2011 12:37;480;3.98
Sales;05/01/2011 12:40;1914;111.13
Sales;05/01/2011 12:42;362;103.55
Sales;05/01/2011 12:54;137;239.69
Sales;05/01/2011 13:05;56;33.49
Sales;05/01/2011 13:09;216;32.699.999.999.999.900
Sales;05/01/2011 13:29;224;14.55
Sales;05/01/2011 13:37;628;79.09
Sales;05/01/2011 13:40;255;71.07
Sales;05/01/2011 13:41;68;57.64
Sales;05/01/2011 13:49;5;3.35
Sales;05/01/2011 13:53;717;92.62
Sales;05/01/2011 13:57;303;80.89
Sales;05/01/2011 14:38;1;4.95
Sales;05/01/2011 14:44;171;472.03
Sales;05/01/2011 14:48;373;129.83
Sales;05/01/2011 15:09;571;48.68
Sales;05/01/2011 15:30;275;84.74
Sales;05/01/2011 15:42;1032;78.999.999.999.999.900
Sales;05/01/2011 15:56;350;661.11
Sales;05/01/2011 15:57;184;164.06
Sales;05/01/2011 16:00;400;27.990.000.000.000.000
Sales;05/01/2011 16:06;1;12.75
Sales;05/01/2011 16:28;444;28.94
Sales;05/01/2011 16:50;485;867.3
Sales;05/01/2011 17:33;75;63.85
Sales;06/01/2011 08:52;212;12.700.000.000.000.000
Sales;06/01/2011 09:00;366;6.450.999.999.999.990
Sales;06/01/2011 09:40;344;199.31
Sales;06/01/2011 09:57;536;19.87
Sales;06/01/2011 10:01;147;1.65
Sales;06/01/2011 10:03;184;5.07
Sales;06/01/2011 10:20;600;0.72
Sales;06/01/2011 10:46;86;105.7
Sales;06/01/2011 11:12;4662;86.08
Sales;06/01/2011 11:25;944;108.81
Sales;06/01/2011 11:39;40;36.0
Sales;06/01/2011 11:57;711;14.9
Sales;06/01/2011 11:59;92;17.75
Sales;06/01/2011 12:11;669;50.39
Sales;06/01/2011 12:16;669;50.39
Sales;06/01/2011 12:18;1798;10.467.999.999.999.900
Sales;06/01/2011 12:31;224;228.28
Sales;06/01/2011 12:32;12;2.95
Sales;06/01/2011 12:37;140;2.1
Sales;06/01/2011 12:45;165;410.3
Sales;06/01/2011 13:00;204;12.246.000.000.000.000
Sales;06/01/2011 13:19;130;36.4
Sales;06/01/2011 13:56;93;87.47
Sales;06/01/2011 14:07;569;88.24
Sales;06/01/2011 14:14;61;100.95
Sales;06/01/2011 14:26;263;94.55
Sales;06/01/2011 14:27;783;1366.76
Sales;06/01/2011 14:53;282;246.34
Sales;06/01/2011 14:58;288;35.28
Sales;06/01/2011 15:11;690;617.22
Sales;06/01/2011 15:12;116;257.14
Sales;06/01/2011 15:14;1171;9.517.999.999.999.990
Sales;06/01/2011 15:25;262;14.83
Sales;06/01/2011 15:29;366;36.45
Sales;06/01/2011 15:41;274;9.04
Sales;06/01/2011 15:42;113;52.42
Sales;06/01/2011 15:54;618;4.65
Sales;06/01/2011 16:03;95;154.97
Sales;06/01/2011 16:12;180;123.0
Sales;06/01/2011 16:25;72;1.06
Sales;06/01/2011 16:35;71;114.95
Sales;06/01/2011 16:41;2602;400.71
Sales;06/01/2011 17:10;109;131.1
Sales;06/01/2011 17:19;208;18.89
Sales;06/01/2011 17:26;1;12.75
Sales;06/01/2011 17:47;203;15.64
Sales;06/01/2011 17:58;149;22.11
Sales;06/01/2011 18:24;55;117.95
Sales;06/01/2011 18:33;404;49.46
Sales;06/01/2011 18:57;95;139.32
Sales;07/01/2011 09:23;2;4.65
Sales;07/01/2011 09:31;588;78.07
Sales;07/01/2011 09:40;235;7.867.999.999.999.990
Sales;07/01/2011 09:50;968;70.600.000.000.000.000
Sales;07/01/2011 09:53;300;4.949.999.999.999.990
Sales;07/01/2011 09:55;579;31.6
Sales;07/01/2011 10:00;190;52.61
Sales;07/01/2011 10:04;95;86.1
Sales;07/01/2011 10:24;281;28.82
Sales;07/01/2011 10:27;88;132.0
Sales;07/01/2011 10:29;208;53.77
Sales;07/01/2011 10:32;413;69.35
Sales;07/01/2011 10:47;365;136.3
Sales;07/01/2011 10:55;79;29.94
Sales;07/01/2011 11:04;1075;13.798.899.999.999.900
Sales;07/01/2011 11:13;251;67.8
Sales;07/01/2011 11:49;96;3.39
Sales;07/01/2011 11:54;341;20.009.999.999.999.900
Sales;07/01/2011 11:57;168;21.16
Sales;07/01/2011 12:07;491;67.19
Sales;07/01/2011 12:14;80;40.95
Sales;07/01/2011 12:26;22;27.099.999.999.999.900
Sales;07/01/2011 12:28;1783;359.49
Sales;07/01/2011 12:35;186;26.85
Sales;07/01/2011 12:44;304;29.18
Sales;07/01/2011 12:45;195;45.85
Sales;07/01/2011 13:13;105;88.62
Sales;07/01/2011 13:17;1070;107.86
Sales;07/01/2011 13:30;78;5.05
Sales;07/01/2011 13:34;72;4.25
Sales;07/01/2011 13:39;222;28.62
Sales;07/01/2011 13:55;948;1322.82
Sales;07/01/2011 14:04;630;286.64
Sales;07/01/2011 14:21;367;112.5
Sales;07/01/2011 14:22;223;54.47
Sales;07/01/2011 14:31;571;234.87
Sales;07/01/2011 14:38;4;4.949.999.999.999.990
Sales;07/01/2011 14:43;70;26.47
Sales;07/01/2011 14:44;1;4.25
Sales;07/01/2011 14:49;404;16.22
Sales;07/01/2011 14:53;1800;13.2
Sales;07/01/2011 15:19;90;22.6
Sales;07/01/2011 15:27;367;121.0
Sales;07/01/2011 15:42;94;20.53
Sales;07/01/2011 15:48;147;109.49
Sales;07/01/2011 16:32;199;17.970.000.000.000.000
Sales;07/01/2011 16:34;118;72.06
Sales;07/01/2011 17:04;2;5.45
Sales;07/01/2011 17:18;195;66.36
Sales;09/01/2011 10:06;68;51.5
Sales;09/01/2011 10:21;90;132.75
Sales;09/01/2011 10:26;72;35.45
Sales;09/01/2011 10:43;942;42.03
Sales;09/01/2011 10:50;400;28.58
Sales;09/01/2011 11:02;67;78.19
Sales;09/01/2011 11:05;143;59.21
Sales;09/01/2011 11:12;73;137.05
Sales;09/01/2011 11:20;616;59.550.000.000.000.000
Sales;09/01/2011 11:27;412;119.79
Sales;09/01/2011 11:32;15;20.75
Sales;09/01/2011 11:34;187;154.93
Sales;09/01/2011 11:39;82;100.41
Sales;09/01/2011 11:41;152;28.95
Sales;09/01/2011 11:43;180;180.52
Sales;09/01/2011 11:54;72;93.69
Sales;09/01/2011 12:01;66;143.75
Sales;09/01/2011 12:02;76;55.79
Sales;09/01/2011 12:03;58;13.75
Sales;09/01/2011 12:12;230;55.44
Sales;09/01/2011 12:31;156;115.55
Sales;09/01/2011 12:46;78;20.200.000.000.000.000
Sales;09/01/2011 12:50;258;33.35
Sales;09/01/2011 12:51;250;67.27
Sales;09/01/2011 12:53;385;136.61
Sales;09/01/2011 13:02;160;51.92
Sales;09/01/2011 13:41;154;112.21
Sales;09/01/2011 13:50;358;62.849.999.999.999.900
Sales;09/01/2011 14:02;238;85.44
Sales;09/01/2011 14:03;56;75.08
Sales;09/01/2011 14:11;37;127.45
Sales;09/01/2011 14:12;67;60.35
Sales;09/01/2011 14:17;24;2.1
Sales;09/01/2011 14:21;93;77.29
Sales;09/01/2011 14:28;78;20.49
Sales;09/01/2011 14:36;99;89.59
Sales;09/01/2011 14:42;429;52.16
Sales;09/01/2011 15:10;47;83.8
Sales;09/01/2011 15:13;181;99.08
Sales;09/01/2011 15:18;50;15.5
Sales;09/01/2011 15:23;171;96.52
Sales;09/01/2011 15:32;42;9.35
Sales;09/01/2011 15:35;260;11.528.999.999.999.900
Sales;09/01/2011 15:56;411;119.37
Sales;09/01/2011 16:07;85;83.7
Sales;09/01/2011 16:11;34;76.75
Sales;10/01/2011 09:11;643;401.6
Sales;10/01/2011 09:43;1797;2176.24
Sales;10/01/2011 09:44;196;73.64
Sales;10/01/2011 09:48;243;30.310.000.000.000.000
Sales;10/01/2011 09:55;81;66.3
Sales;10/01/2011 09:58;196;60.79
Sales;10/01/2011 10:32;260;44.22
Sales;10/01/2011 10:35;408;53.28
Sales;10/01/2011 10:44;40;2.55
Sales;10/01/2011 10:58;83;124.77
Sales;10/01/2011 11:09;249;40.300.000.000.000.000
Sales;10/01/2011 11:22;246;135.18
Sales;10/01/2011 11:35;645;27.73
Sales;10/01/2011 11:38;386;42.11
Sales;10/01/2011 11:59;19;87.1
Sales;10/01/2011 12:03;195;50.64
Sales;10/01/2011 12:04;200;1.06
Sales;10/01/2011 12:28;468;33.7
Sales;10/01/2011 12:36;37;125.5
Sales;10/01/2011 13:20;94;76.45
Sales;10/01/2011 13:22;635;148.73
Sales;10/01/2011 14:16;418;81.74
Sales;10/01/2011 14:20;522;14.870.000.000.000.000
Sales;10/01/2011 14:32;986;1239.06
Sales;10/01/2011 14:57;515;588.64
Sales;10/01/2011 14:58;793;28.07
Sales;10/01/2011 14:59;317;10.05
Sales;10/01/2011 15:07;2;125.0
Sales;10/01/2011 15:16;136;47.79
Sales;10/01/2011 15:18;87;60.870.000.000.000.000
Sales;10/01/2011 15:35;163;25.71
Sales;10/01/2011 15:51;518;182.31
Sales;10/01/2011 16:24;365;52.01
Sales;10/01/2011 16:25;593;1158.68
Sales;10/01/2011 16:29;150;4.16
Sales;10/01/2011 17:08;5;7.95
Sales;10/01/2011 17:18;177;92.03
Sales;11/01/2011 07:57;173;22.32
Sales;11/01/2011 08:43;4510;11.620.000.000.000.000
Sales;11/01/2011 08:45;198;33.9
Sales;11/01/2011 08:50;686;106.3
Sales;11/01/2011 09:12;235;49.199.999.999.999.900
Sales;11/01/2011 09:20;188;52.25
Sales;11/01/2011 09:24;858;95.51
Sales;11/01/2011 09:47;238;41.45
Sales;11/01/2011 09:48;348;16.29
Sales;11/01/2011 09:58;1179;46.550.000.000.000.000
Sales;11/01/2011 10:04;71;118.99
Sales;11/01/2011 10:19;328;7.91
Sales;11/01/2011 10:26;90;15.9
Sales;11/01/2011 10:31;12;26.65
Sales;11/01/2011 10:38;711;39.980.000.000.000.000
Sales;11/01/2011 10:40;49;39.25
Sales;11/01/2011 11:15;21;18.65
Sales;11/01/2011 11:18;144;43.690.000.000.000.000
Sales;11/01/2011 11:32;80;28.799.999.999.999.900
Sales;11/01/2011 11:39;1008;13.56
Sales;11/01/2011 11:48;578;19.45
Sales;11/01/2011 11:54;128;14.75
Sales;11/01/2011 12:00;92;68.7
Sales;11/01/2011 12:05;1;8.5
Sales;11/01/2011 12:11;706;135.09
Sales;11/01/2011 12:12;6;5.1
Sales;11/01/2011 12:20;364;57.299.999.999.999.900
Sales;11/01/2011 12:25;475;117.78
Sales;11/01/2011 12:29;208;19.12
Sales;11/01/2011 12:30;200;18.767.000.000.000.000
Sales;11/01/2011 12:37;225;39.8
Sales;11/01/2011 12:41;288;126.76
Sales;11/01/2011 12:55;7302;98.39
Sales;11/01/2011 12:56;97;92.6
Sales;11/01/2011 12:57;1970;9.3
Sales;11/01/2011 13:06;3;7.95
Sales;11/01/2011 13:16;1067;18.506.499.999.999.900
Sales;11/01/2011 13:25;5;12.2
Sales;11/01/2011 13:26;182;14.45
Sales;11/01/2011 13:31;122;55.87
Sales;11/01/2011 13:54;19;13.39
Sales;11/01/2011 14:00;362;59.73
Sales;11/01/2011 14:15;159;97.24
Sales;11/01/2011 14:36;24;12.167.999.999.999.900
Sales;11/01/2011 14:38;156;34.699.999.999.999.900
Sales;11/01/2011 14:42;1258;6.389.399.999.999.990
Sales;11/01/2011 14:46;1;0.65
Sales;11/01/2011 14:50;624;132.51
Sales;11/01/2011 15:00;115;30.5
Sales;11/01/2011 15:01;15;0.85
Sales;11/01/2011 15:13;308;38.45
Sales;11/01/2011 15:42;175;169.96
Sales;11/01/2011 16:16;48;1.25
Sales;11/01/2011 16:24;38;9.5
Sales;12/01/2011 09:26;1330;2024.9
Sales;12/01/2011 09:33;197;132.55
Sales;12/01/2011 09:43;43;41.1
Sales;12/01/2011 10:14;194;11.92
Sales;12/01/2011 10:16;373;158.99
Sales;12/01/2011 10:20;140;14.85
Sales;12/01/2011 10:49;44;33.9
Sales;12/01/2011 10:58;181;17.464.000.000.000.000
Sales;12/01/2011 11:18;143;12.95
Sales;12/01/2011 11:21;555;11.04
Sales;12/01/2011 11:46;97;49.7
Sales;12/01/2011 11:51;332;21.5
Sales;12/01/2011 11:52;766;275.05
Sales;12/01/2011 11:53;64;38.34
Sales;12/01/2011 12:00;131;47.13
Sales;12/01/2011 12:10;2;2.46
Sales;12/01/2011 12:12;33;117.84
Sales;12/01/2011 12:31;107;130.09
Sales;12/01/2011 12:41;1;0.85
Sales;12/01/2011 12:43;634;310.21
Sales;12/01/2011 13:10;132;53.93
Sales;12/01/2011 13:16;155;160.23
Sales;12/01/2011 13:19;47;118.47
Sales;12/01/2011 13:27;82;37.52
Sales;12/01/2011 13:30;193;68.17
Sales;12/01/2011 13:40;316;21.389.000.000.000.000
Sales;12/01/2011 13:52;6;179.2
Sales;12/01/2011 14:10;590;73.21
Sales;12/01/2011 14:13;134;51.15
Sales;12/01/2011 14:20;2;14.899.999.999.999.900
Sales;12/01/2011 14:43;64;29.699.999.999.999.900
Sales;12/01/2011 14:57;91;116.77
Sales;12/01/2011 15:00;505;139.07
Sales;12/01/2011 15:01;1391;1883.12
Sales;12/01/2011 15:06;273;102.54
Sales;12/01/2011 15:22;121;86.8
Sales;12/01/2011 15:25;168;62.36
Sales;12/01/2011 15:36;290;18.85
Sales;12/01/2011 15:44;39;72.6
Sales;12/01/2011 15:48;24;15.49
Sales;12/01/2011 16:14;113;149.53
Sales;12/01/2011 16:51;143;58.7
Sales;12/01/2011 16:52;73;25.8
Sales;12/01/2011 16:57;303;124.25
Sales;13/01/2011 09:23;91;57.17
Sales;13/01/2011 09:29;560;98.79
Sales;13/01/2011 09:30;914;1501.27
Sales;13/01/2011 09:40;34;25.85
Sales;13/01/2011 09:55;155;6.51
Sales;13/01/2011 10:04;194;20.95
Sales;13/01/2011 10:08;1128;28.51
Sales;13/01/2011 10:28;1;165.0
Sales;13/01/2011 10:33;135;26.02
Sales;13/01/2011 10:35;257;83.6
Sales;13/01/2011 10:39;94;80.49
Sales;13/01/2011 10:43;120;72.5
Sales;13/01/2011 10:48;68;9.92
Sales;13/01/2011 11:05;89;28.89
Sales;13/01/2011 11:26;85;28.09
Sales;13/01/2011 11:48;244;81.49
Sales;13/01/2011 11:54;213;128.94
Sales;13/01/2011 11:57;75;74.92
Sales;13/01/2011 12:03;528;257.16
Sales;13/01/2011 12:10;248;227.06
Sales;13/01/2011 12:32;118;94.7
Sales;13/01/2011 12:37;25;80.55
Sales;13/01/2011 12:41;505;48.09
Sales;13/01/2011 12:53;159;42.5
Sales;13/01/2011 13:21;100;46.0
Sales;13/01/2011 13:36;294;49.56
Sales;13/01/2011 14:24;286;115.76
Sales;13/01/2011 14:29;947;1580.18
Sales;13/01/2011 14:34;400;3.3
Sales;13/01/2011 14:50;384;1.4
Sales;13/01/2011 14:55;294;18.1
Sales;13/01/2011 15:01;72;1.06
Sales;13/01/2011 15:10;1;14.95
Sales;13/01/2011 15:11;201;107.09
Sales;13/01/2011 15:13;176;73.25
Sales;13/01/2011 15:17;187;47.9
Sales;13/01/2011 15:18;27;74.7
Sales;13/01/2011 15:19;16;10.95
Sales;13/01/2011 15:34;748;200.6
Sales;13/01/2011 17:14;1;1.25
Sales;14/01/2011 08:16;76;11.9
Sales;14/01/2011 09:13;548;98.35
Sales;14/01/2011 09:20;78;37.9
Sales;14/01/2011 09:23;166;84.18
Sales;14/01/2011 09:52;281;158.66
Sales;14/01/2011 09:54;12;10.95
Sales;14/01/2011 10:06;11;20.95
Sales;14/01/2011 10:10;312;41.64
Sales;14/01/2011 10:11;19;183.68
Sales;14/01/2011 10:12;31;187.93
Sales;14/01/2011 10:14;38;209.7
Sales;14/01/2011 10:15;114;379.26
Sales;14/01/2011 10:16;69;505.39
Sales;14/01/2011 10:17;122;721.88
Sales;14/01/2011 10:20;368;49.65
Sales;14/01/2011 10:31;78;15.75
Sales;14/01/2011 10:39;254;54.11
Sales;14/01/2011 10:42;446;88.28
Sales;14/01/2011 11:05;262;33.74
Sales;14/01/2011 11:36;60;8.850.000.000.000.000
Sales;14/01/2011 11:47;103;31.86
Sales;14/01/2011 11:50;36;7.050.000.000.000.000
Sales;14/01/2011 12:09;230;58.1
Sales;14/01/2011 12:21;44;18.39
Sales;14/01/2011 12:22;146;56.04
Sales;14/01/2011 12:23;128;153.5
Sales;14/01/2011 12:24;8210;125.58
Sales;14/01/2011 12:27;210;25.6
Sales;14/01/2011 12:29;296;11.36
Sales;14/01/2011 13:28;361;186.4
Sales;14/01/2011 13:41;198;116.25
Sales;14/01/2011 13:42;740;227.13
Sales;14/01/2011 13:52;507;50.76
Sales;14/01/2011 13:59;24;22.2
Sales;14/01/2011 14:02;178;7.93
Sales;14/01/2011 14:06;1165;1607.11
Sales;14/01/2011 14:11;6198;128.19
Sales;14/01/2011 14:28;483;419.89
Sales;14/01/2011 14:39;177;134.82
Sales;14/01/2011 14:45;71;56.95
Sales;14/01/2011 14:47;146;70.69
Sales;14/01/2011 15:04;36;29.75
Sales;14/01/2011 15:29;80;27.1
Sales;14/01/2011 16:29;36;2.5
Sales;14/01/2011 17:16;1;3.35
Sales;16/01/2011 10:42;118;176.25
Sales;16/01/2011 10:56;492;20.87
Sales;16/01/2011 11:07;83;40.3
Sales;16/01/2011 11:08;108;101.4
Sales;16/01/2011 11:49;17;7.34
Sales;16/01/2011 12:11;48;1.45
Sales;16/01/2011 12:35;78;161.29
Sales;16/01/2011 12:41;12;1.85
Sales;16/01/2011 12:44;648;1.25
Sales;16/01/2011 13:04;7;8.52
Sales;16/01/2011 13:18;190;28.4
Sales;16/01/2011 13:19;84;2.94
Sales;16/01/2011 13:25;107;34.099.999.999.999.900
Sales;16/01/2011 13:41;60;36.15
Sales;16/01/2011 13:51;108;123.23
Sales;16/01/2011 13:54;1;4.25
Sales;16/01/2011 14:36;347;72.84
Sales;16/01/2011 15:30;127;15.017.000.000.000.000
Sales;16/01/2011 15:38;102;72.85
Sales;16/01/2011 15:44;74;77.0
Sales;16/01/2011 15:50;162;169.15
Sales;16/01/2011 16:10;608;125.59
Sales;16/01/2011 16:23;225;230.61
Sales;16/01/2011 16:25;398;177.6
Sales;17/01/2011 10:37;288;9.603.999.999.999.990
Sales;17/01/2011 10:52;116;65.53
Sales;17/01/2011 11:01;412;196.0
Sales;17/01/2011 11:09;27;85.25
Sales;17/01/2011 11:12;204;52.15
Sales;17/01/2011 11:17;31;20.35
Sales;17/01/2011 11:21;94;25.95
Sales;17/01/2011 11:24;249;97.91
Sales;17/01/2011 11:28;48;10.100.000.000.000.000
Sales;17/01/2011 11:34;100;1.65
Sales;17/01/2011 11:46;171;60.61
Sales;17/01/2011 11:53;52;20.75
Sales;17/01/2011 11:55;356;88.9
Sales;17/01/2011 11:57;679;195.59
Sales;17/01/2011 11:59;14;62.040.000.000.000.000
Sales;17/01/2011 12:31;305;335.0
Sales;17/01/2011 12:34;146;17.89
Sales;17/01/2011 12:45;447;85.4
Sales;17/01/2011 13:08;304;66.99
Sales;17/01/2011 13:09;664;4.539.999.999.999.990
Sales;17/01/2011 13:21;135;25.4
Sales;17/01/2011 13:23;76;116.2
Sales;17/01/2011 13:25;349;59.14
Sales;17/01/2011 13:30;133;87.55
Sales;17/01/2011 13:39;145;80.85
Sales;17/01/2011 13:59;96;15.9
Sales;17/01/2011 14:18;166;53.47
Sales;17/01/2011 14:27;43;23.7
Sales;17/01/2011 14:40;111;18.299.999.999.999.900
Sales;17/01/2011 14:49;262;31.88
Sales;17/01/2011 14:51;333;131.44
Sales;17/01/2011 15:05;12;0.65
Sales;17/01/2011 15:11;43;14.899.999.999.999.900
Sales;17/01/2011 15:17;268;74.83
Sales;17/01/2011 15:19;209;193.01
Sales;17/01/2011 15:31;144;1.06
Sales;17/01/2011 15:42;186;26.25
Sales;17/01/2011 15:50;340;4.46
Sales;17/01/2011 16:06;617;139.59
Sales;17/01/2011 16:07;5;1.95
Sales;17/01/2011 16:08;1;5.95
Sales;17/01/2011 16:14;230;212.34
Sales;17/01/2011 16:23;102;148.98
Sales;17/01/2011 17:08;2;2.95
Sales;17/01/2011 17:44;1610;19.911.299.999.999.900
Sales;17/01/2011 17:48;894;1528.57
Sales;17/01/2011 17:54;1230;1578.49
Sales;17/01/2011 17:57;948;16.061.999.999.999.900
Sales;18/01/2011 08:43;144;0.55
Sales;18/01/2011 08:44;4;110.0
Sales;18/01/2011 08:46;60;40.5
Sales;18/01/2011 08:53;53;32.6
Sales;18/01/2011 09:44;278;33.93
Sales;18/01/2011 09:50;1216;114.18
Sales;18/01/2011 10:01;74215;1.04
Sales;18/01/2011 10:15;49;13.3
Sales;18/01/2011 10:22;287;73.67
Sales;18/01/2011 10:28;133;31.37
Sales;18/01/2011 10:41;76;22.15
Sales;18/01/2011 10:58;96;3.65
Sales;18/01/2011 11:30;240;10.76
Sales;18/01/2011 11:51;200;7.8
Sales;18/01/2011 11:54;1108;9.86
Sales;18/01/2011 12:05;113;29.39
Sales;18/01/2011 12:09;147;61.87
